content	username
['adduuhhh', 'dr', 'dpt', 'tiket']	Joaquina_138
['coldplay', 'band', 'ampe', 'hahaah']	pohanpow
['eti', 'nnton', 'coldplay', 'anton']	doyan_turuuuu
['coldplay', 'indo']	atikaahidayah
['wihh', 'ultah', 'coldplay', 'konser']	stfupplffs
['reason', 'jual', 'nyaa', 'nonton', 'coldplay']	sznofsinner
['nonton', 'messi', 'sbelah', 'nonton', 'coldplay', 'sebelah', 'kiri']	ramadhika99
['sisihan', 'coldplay', 'recehan']	pakdosenkw
['coldplay', 'solo', 'juni']	Ray_shitt
['ih', 'nonton', 'konser', 'coldplay']	sstimfragile
['coldplay', 'weeknd', 'weeknd', 'konser', 'blm']	FR_9876
['nonton', 'messi', 'coldplay', 'nonton', 'option', 'nonton', 'mesi', 'captionya', 'nonton']	arvinnndrsta
['nonton', 'coldplay', 'deh', 'nikah']	secretnda
['coldplay']	mentionsayang
['bener', 'november']	exsajapa
['confirmed', 'acara', 'juni', 'konser', 'coldplay', 'november']	rafli13april
['bosen', 'coldplay', 'ajaa', 'iyaa']	dombaasesat
['terkenal', 'coldplay']	hellowstalker
['coldplay', 'malaysia', 'hint', 'spotted', 'source', 'jincofficial', 'motswt']	msiakpopfans
['babe', 'jom', 'u', 'lesen', 'konsert', 'heheh']	nabilanadiaa
['coldplay', 'concert', 'dkt', 'hehe']	JanRizlarTHFC
['fans', 'coldplay']	degnartse
['coldplay', 'sushow', 'membership']	pc8anns
['coldplay']	bumbuciki
['ei']	najwey
['liat', 'konsernya', 'coldplay', 'keren2', 'suamiku', 'pdhl', 'sblm2nya', 'setia', 'smpe', 'nonton', 'konser']	ijaakuijaaa
['coldplay', 'taun', 'meneh', 'indo']	HlariusDiaz
['kitman', 'bro', 'butuh', 'sedia']	ubanishuis
['coldplay', 'duluu']	chiiikkkaa
['butuh', 'volunteer']	rihadita
['malon', 'coldplay']	fanspGavi
['liat', 'coldplay']	yourarmybae_
['halo', 'open', 'jastip', 'coldplay', 'diurus', 'feel', 'free']	tixseoulution
['allah', 'mules', 'war', 'tiket']	Jonsnowtargaryn
['hahahaha', 'otw', 'nonton', 'simpen', 'coldplay']	mommalilgurl
['dont', 'try', 'fan', 'coldplay', 'sejati']	adnilays
['nonton', 'konser', 'coldplay']	tawakkaI
['bruno', 'major', 'muda', 'coldplay', 'tua', 'world', 'tour']	theodoreisla
['nyari', 'tiket', 'coldplay']	skkngwr_
['mmmmm', 'murah', 'duh', 'liat', 'coldplay']	aajjwwkkll
['liat', 'perkiraan', 'seukuran', 'coldplay', 'murah']	matchwonbynina
['cicilan', 'coldplay']	imdyor
['allah', 'jauhkan', 'dr', 'sifat', 'takabur', 'riya', 'amp', 'sifat', 'tercela', 'diem2', 'tar', 'antrian', 'nonton']	OvyLarasati
['wtf', 'line', 'blm', 'draw', 'fullest', 'phase', 'coldplay', 'keanya', 'economic']	menggelisah
['duluin', 'coldplay', 'deh', 'duitnya']	sagitarii26
['jee']	flxwerx__
['aman', 'deh', 'nonton', 'coldplay']	hfzmln
['welcome', 'kuala', 'lumpur', 'coldplaykualalumpur', 'motswt']	ColdplayMsia
['coldplay', 'every', 'teardrop', 'waterfall']	annisabalqis
['hhahahahahha']	Tieqazai
['yaelahhh', 'coldplay', 'messi']	merrie_red
['coldplay', 'adl', 'band', 'tonton', 'konsernya', 'bts', 'enak2', 'konsernya', 'prnh', 'fail', 'flat']	crystalsnowwyy
['makan', 'lesehan', 'coldplay']	pramesthian
['bucket', 'list', 'mata', 'nonton', 'live', 'concert', 'war', 'ticket']	paksasarjana
['nonton']	Ronald_one_
[]	aqilmahat
['duitnya', 'war', 'tiketnya']	Jibol_
['nnton', 'coldplay', 'taqi']	zzepphyr
['malaysia', 'announce']	sriratihh
['coldplay', 'ajaa']	nyettttt10
['coldplay', 'fix', 'indo']	nicealieen
['standby', 'duit', 'die']	aqilmahat
['sakit', 'oi']	Alimranyasir070
['feenya', 'start']	wayuuu18
['video', 'je', 'teaser', 'date', 'yet']	Syakirinnorjaya
['konser', 'coldplay', 'nonton', 'mommy', 'messi', 'terkumpul']	saltedmess
['nonton', 'drpd', 'coldplay']	rizalaziss
['ko', 'exo', 'ko', 'coldplay', 'heheh', 'time', 'ko', 'takyah', 'eh']	qilabubakar
['hahhaha', 'coldplay', 'kena']	AfieWan
['coldplay', 'keren', 'bener', 'fansnya', 'edaan', 'konsep', 'konser', 'fansnya', 'haha']	meskingawur
['coldplay']	urmllow
['dhandhajsn', 'inii', 'dr', 'info', 'coldplay', 'indo']	kindrealjoy
['adventure', 'lifetime', 'paradise', 'power', 'clocks', 'sky', 'full', 'stars', 'hymne', 'weekend', 'hrs', 'nulisin', 'album', 'terbarunya', 'coldplay', 'dinyanyiin', 'konsernya']	yagitudeh0_0
['coldplay', 'fix', 'info', 'akses', 'bench', 'pemain', 'kitman', 'tau', 'butuh', 'medis', 'kram']	ubanishuis
['hamburin', 'nonton']	FajarSetiady
['nonton', 'coldplay', 'ayoo', 'nonton']	1017inneverland
['november']	BiggieColdcutz
['mksdnya', 'brrt', 'tiket', 'io', 'mahal', 'dr', 'coldplay']	saasajiku
['kumpul', 'sabar', 'official', 'announcement', 'konser', 'coldplay', 'indonesia', 'dilansir', 'akun', 'twitter', 'videotron', 'menampilkan', 'teaser', 'music', 'spheres', 'world', 'tour', 'coldplay', 'jakarta']	narasitv
['kenal', 'coldplay', 'kuliah', 'remix', 'dj', 'wktu', 'bus', 'coldplay', 'judulnya', 'place', 'sampe', 'album', 'mylo', 'xyloto']	ferdialfath
['coldplay', 'bersih']	BuatAlayAja
['calo', 'tiket', 'coldplay', 'bi']	skkngwr_
['wa', 'mohon', 'bersabaarr']	sodamorales
['pemanasan']	yosuadarvino
['hilal', 'coldplayjakarta']	rikyansyaah
['serious', 'jal', 'least', 'lifetime', 'hahah', 'berbaloi', 'coldplay']	ammars4team
['calo', 'tiket', 'coldplay', 'bi']	skkngwr_
['yaallah', 'menyemenye', 'tiket', 'konser', 'coldplayjakarta']	dindaBara11
['cas', 'coldplay', 'durjana']	DH24_
['coldplay', 'hehehe']	oravla2_4_0_3
['coldplay', 'easy', 'scientist', 'viva', 'vida']	superjumanto7
['awas', 'beli', 'tiket', 'coldplay', 'announce', 'asia']	putriamss
['wafi', 'coldplay', 'tiket']	LiyaMizi
['rt', 'day', 'chindo', 'cerai', 'epson', 'levi', 'baha', 'kunduran', 'pencabulan', 'moon', 'coldplay', 'sarapan', 'wortel', 'dosen']	zisalee
['tim', 'bruno', 'major', 'spoti', 'musiknya', 'dipake', 'private', 'drpda', 'pribadi', 'choose', 'coldplay']	Weirdofiend
['coldplay', 'yel']	emhafizhh
['coldplay', 'indo']	digigitdonat
['rt', 'cerai', 'dosen', 'chindo', 'coldplay', 'levi', 'myanmar', 'rekomendasi', 'nonton', 'film', 'anime', 'netflix', 'cowo', 'sosmed', 'vcs']	zisalee
['sky', 'full', 'stars', 'viva', 'vida', 'pecah', 'konser', 'coldplay', 'keputer', 'konserr', 'coldplay']	shychia
['haha', 'coldplay', 'harap', 'bukit', 'jalil']	Syakirinnorjaya
['konser', 'jkt', 'tur', 'album']	ian2708
['widiii']	vicofewiandika
['coldplay', 'indo', 'november']	annaabahng
['liat', 'sampe', 'taylor', 'swift', 'bye', 't_t', 'coldplay', 'trus', 'weeknd', 'rumornya', 'war', 'slotnya', 'dr', 'kemarin', 'coldplay']	starrynightskz_
['mamah', 'nonton']	dawneight
['klau', 'maharnya', 'nonton', 'konser', 'coldplay']	Fitriad61280895
['nihh']	inibenerlann
['nonton', 'coldplay', 'takut', 'fomo', 'entar', 'dikonser', 'tau', 'indo', 'konser', 'kemrn']	dinris15
['kpop', 'coldplay', 'yaaa', 'pesimis', 'soale', 'peminat', 'e', 'luwih', 'akeh']	gystvrr_
['kira2', 'coldplay', 'bawain', 'astronaut', 'yah', 'indo']	blueivy93
['info', 'jastip', 'tiket', 'terpercaya']	annisaaprilia30
['allah', 'yah']	hapsareeyy
['coldplay', 'hafal', 'kyknya', 'jatuh', 'cinta', 'hafal', 'nder', 'coldplay']	BuatAlayAja
['tama', 'yan', 'coldplay', 'muna', 'cc']	grizellekim
['cmn', 'perform', 'penonton', 'antusias', 'penonton', 'jutaan', 'fans', 'promotor', 'event', 'menambah', 'durasi', 'konser', 'coldplay', 'sajai', 'could', 'crazy', 'dont', 'ticket']	KunahaChannel
['buka', 'jastip', 'war', 'tiket', 'konser', 'coldplay']	my_dreamhanguk
['hahah']	EijaOshin
['tiketnya', 'bpcoldplay', 'koh', 'mksdnya']	apiklanbejo
['hi', 'bantu', 'jastip', 'tiket', 'coldplay', 'dicicil', 'h7', 'acara', 'testi2', 'likes', 'akun']	kpoptickets
['fans', 'coldplay', 'sky', 'full', 'star']	foniiraah
['habiskan2', 'duitnya', 'janlup', 'beli', 'tiket', 'coldplay', 'habiskan']	skkngwr_
['stay', 'calm', 'tetep', 'nyanyi', 'fix', 'chris', 'martin']	bekstreettt
['hi', 'bantu', 'jastip', 'tiket', 'coldplay', 'testi2', 'likes', 'akun']	kpoptickets
['aamiin', 'lancar', 'n', 'jodoh', 'nonton', 'konser', 'coldplay']	minhoisasi
['ra', 'ndue', 'cita2', 'nonton', 'coldplay', 'coldplay', 'yellow', 'official', 'video']	monamouraerien
['positip', 'ajahh', 'coldplay', 'konser', 'io']	PintaniR
['nonton', 'konser', 'coldplay']	AhmadFqr
['iyqh', 'coldplay', 'worth', 'watch', 'seumur', 'hidup']	narista_
['bernafas', 'allah', 'allah', 'dapet', 'tiket', 'cat', 'brp', 'tetep', 'worth', 'coldplay']	adhierio
['hi', 'jastip', 'coldplay', 'akuu', 'yaaah', 'dijamin', 'trustyy']	cindyAhakim
['aamiinnnn', 'funki', 'funki', 'konser', 'coldplay']	nyumst
['stay', 'calm', 'tetep', 'nyanyi', 'fix', 'chris', 'martin']	bekstreettt
['mantap', 'duit', 'mesin', 'kopi', 'convert', 'tiket', 'coldplay', 'tau', 'takkan', 'selit', 'nama']	mosyukiborhan
['coldplay', 'mikirnya', 'tiketnya', 'laku', 'artist', 'sampe', 'oh', 'nonton', 'krn', 'fomo', 'idih', 'sempet', 'mikir']	windacarmelita
['u', 'bwat', 'coldplay', 'kh']	woofyouu
['ticket', 'coldplay', 'hantaran', 'hahahaha']	amireshkak
['diliatin', 'konser', 'coloratura', 'penutup']	prekeprekepret
['cepat', 'lambat', 'terima']	gianringo
['sekelas', 'coldplay']	thvsooyaa
['sampe', 'belasan', 'jt', 'yah', 'nonton', 'coldplay']	forjhc
['fun', 'fact', 'coldplay', 'bikin', 'posisi', 'beneran']	kakeanekowe
['bersabar', 'war', 'tiketnya', 'coldplay', 'taylor', 'swift']	acumz
['coldplay', 'bayarin', 'wennn']	sukanyamocca
['aamiiinn', 'aaamiinn', 'dapet', 'tiketnya']	kipliaf
['coldplay', 'beneran', 'nontonnya', 'instastory']	renggapkrisna
['hi', 'buka', 'jasa', 'war', 'tiketnya', 'cixixi']	my_dreamhanguk
['tau', 'yellow']	Andre_rizqi
['hahahahah']	zenovsky
['hikmahnya', 'nonton', 'bismillah', 'coldplay', 'mohon', 'bantuannya']	chesinia
['semahal', 'coldplay']	forjhc
['dol', 'mesin', 'cuci']	hyvaikal
['coldplay', 'messi', 'main']	gilangkresnaa
['bismillah', 'coldplay', 'indoo']	namsrchive
['hadir', 'jasa', 'war', 'tiket', 'coldplay', 'announcement']	my_dreamhanguk
['hadir', 'jasa', 'war', 'tiket', 'coldplay', 'announcement']	my_dreamhanguk
['dilamar', 'sampe']	fisxhy
['nonton', 'konser', 'coldplay']	aristinputri
['coldplay', 'abisnya', 'konser', 'beli', 'rumahnya']	oneiromansy
['imho', 'coldplay', 'jaman', 'jaman', 'pure', 'sentuhan', 'music', 'shiver', 'place', 'keren']	gandakusuma22
['opini', 'bodoh', 'coldplay']	cumaidi099
['dapet', 'feed', 'mari', 'berdoa', 'papa', 'robert', 'beneran']	jastairvine
['coldplay', 'kot', 'takkan', 'murah', 'weh', 'cerita']	hmzhfaris
['nakp', 'coldplay', 'haha', 'penah']	NasrulAfiq
['minn']	rama_faishal
['kena', 'battle', 'time', 'dkt', 'huda', 'beli', 'ticket', 'cas', 'pn', 'weh', 'hahahha', 'last2', 'beli', 'markup', 'coldplay', 'mcmtu', 'nnti']	amirarahm
['napa', 'indo', 'heran', 'smpe', 'coldplay']	AhliSihir_
['mustahil', 'pren']	parhaaannn
['bismillah', 'joki', 'kpake', 'dptin', 'tiket', 'coldplay']	flovvercr0wn
['rambut', 'messi', 'album', 'coldplay']	palfckngsnyder
['nonton', 'bruno', 'major', 'nonton', 'piala', 'dunia', 'bola', 'basket', 'prancis', 'vs', 'november', 'nonton', 'coldplay']	biantamaputra
['kiamat', 'kena', 'kumpul', 'duit', 'coldplay']	ajiqgotchill
['ayo', 'coldplay']	JlMlCN
['coldplay', 'cintailahproduklokal']	wehearuuu
['bismillahhh', 'nobar']	exsajapa
['update', 'terbaru', 'berjaya', 'beli', 'reseller', 'lepas', 'plan', 'coldplay']	shazlinfaizal
['concert', 'coldplay', 'tanya2', 'yeah', 'first', 'time', 'minat', 'kotttt']	alyanadlin_
['ewu', 'coldplay']	canathoid
['mewakili', 'netizen', 'menikah', 'taun', 'coldplay']	secretnda
['casio', 'coldplay']	FlankerFanboy
['sold', 'coldplay']	memobalabala
['ayo', 'ayo', 'nonton', 'coldplay', 'ajah']	secretnda
['coldplay', 'indo', 'better', 'cure', 'depechmode']	Aggiladitia
['confirm', 'coldplay', 'kena', 'berusaha']	amir_susu
['jare', 'coldplay', 'tekan']	Gandresx
['coldplay', 'act', 'muse', 'je']	SKMM_MCMC
['taylor', 'swift', 'coldplay', 'taylor', 'oh', 'maknanya', 'oh', 'rumah', 'sedih', 'emosional', 'diteriakin', 'momen', 'pokoknya']	semangatss
['info', 'coldplay', 'konser']	RevealJkt
['berharap', 'nonton', 'konser', 'coldplay', 'minimal', 'tuhan', 'nonton', 'juni', 'adain', 'konser', 'jakarta', 'cuman', 'dapet']	firajul15
['taun', 'taun', 'terberat', 'hidupku', 'kesini', 'coldplay', 'kesini']	minyoongiwifey7
['konser', 'coldplay', 'mauu', 'konserrr', 'jkt', 'beliin', 'tiket', 'konsernya']	fadhilah_1291
['woi']	godtourniquet
['aduh', 'arus', 'coldplay', 'melanda', 'okh', 'syap']	sapphirekiosk
['intronya', 'bikin']	nouvechpitre
['bismillah', 'dapet', 'tiket']	pastelwortelll
['dop', 'cop', 'pitih', 'erh', 'sheila', 'coldplay', 'mari']	sufinasrim
['mbah', 'ku', 'tani', 'wae', 'lho', 'coldplay', 'lho', 'terkenal']	anakmage
['ticket', 'least', 'coldplay', 'murah', 'rm289', 'tax']	hafizkenny
['setara', 'coldplay', 'hahahaa']	Yudiskev
['coldplay', 'tau', 'yellow', 'taylor', 'swift', 'ofc']	thsunflowr
['era', 'coldplay', 'era', 'industri', 'amerika', 'industri', 'amerika', 'warna', 'musiknya']	urbby__
['cobain', 'nonton', 'coldplay']	bettribel
['meuli', 'tiket', 'coldplay']	irwan_madness
['ordal', 'ismaya', 'kerja', 'wkw', 'coldplay', 'promotornya']	sultanfrozen
['confirm', 'mi', 'standby', 'duit']	heyazhar46
['butuh', 'sponsor', 'beli', 'tiket', 'coldplay']	nadhilaasr
['nonton', 'coldplay']	ryuujeen
['coldplay', 'main', 'sampean', 'nonton', 'jatidiri']	wtntrdyh
['beli', 'lsnya', 'tpi', 'coldplay']	mygalaxy_eunha
['bantu', 'ditawarin', 'tiket', 'coldplay']	marzarw
['coba', 'coldplay']	briqghter
['haha', 'lari']	SyahmieRadzi
['susah', 'calo']	jjkhrrh
['coldplay', 'fix', 'yellow', 'suka', 'universe']	azizahrahimah
['ortu', 'cuti', 'ku', 'cuti', 'konser', 'taylor', 'swift', 'coldplay', 'wisuda', 'asli', 'swifties', 'suka', 'coldplay']	swegogilover
['belom', 'album', 'mayan', 'coldplay', 'diidamkan', 'luama', 'next', 'year', 'better', 'yo', 'arses']	idioticstupidt
['amp', 'shiver', 'place', 'duh', 'coldplay', 'konser', 'jakarta']	chrystob3ryl
['cousin', 'beli', 'tau', 'mikir', 'pasal', 'coldplay', 'harap', 'website', 'nice']	whynoteff
['tds', 'takpi', 'pikir', 'coldplay']	annobwiikoo
['pestapora', 'konser', 'coldplay', 'namanya', 'rencana']	ananda_______
['kirain', 'australia']	anggicau
['nnton', 'coldplay']	demoniofleurr
['ohh', 'buka', 'jastip', 'exo', 'kesini', 'coldplay']	matchaeil
['ri', 'jessica', 'mila', 'coldplay', 'bas', 'chindo']	imiss_your_gaze
['bismillah', 'keras']	sunbreathed
['deknon', 'haaa', 'hasrat', 'coldplay', 'friend']	_amirulhisham_
['follow', 'dpt', 'tiket', 'coldplay']	miripsamu
['eh', 'coldplay', 'yhhh', 'dibolehin', 'huft']	saszhimii
['sedap', 'coldplay']	taqishokordey
['coldplay', 'office']	qimiazhar_
['lihat', 'spotify', 'official', 'coldplay', 'nder', 'bikin', 'playlist', 'konsernya']	haikekeyi
['concert', 'coldplay']	raihanadhir
['coldplay', 'enak²', 'jir']	SatuDuaba
['wooww', 'saran', 'jastip', 'trusted', 'tiket', 'coldplay', 'november', 'kesini']	matchaeil
['pilihan', 'kemana']	savioneals
['coldplay', 'pindah']	Rolling_tunder
[]	mo0nphas3
[]	atuhsianaha
['buka', 'jasa', 'joki', 'war', 'tiket', 'coldplay']	ramavirgil
['jadiin']	enank_suryadi
['yaah', 'duaduanya', 'nonton', 'wacana', 'blink182', 'coldplay', 'penasaran', 'nonton']	sulingelektrik
['coldplay']	irenkcok
['fans', 'coldplay', 'konsernya']	CastraMakara
['follow', 'bismillah', 'tiket', 'coldplay']	kotaksampahaya
['taylor', 'swift', 'tau', 'coldplay']	bubbibubbi_
['jastip', 'u', 'nnt', 'coldplay']	chumchurump
['bener', 'tau', 'fix', 'barat', 'spotify', 'trus', 'muter', 'coldplay', 'suka']	akunrand0m___
['wadu', 'coldplay', 'deh']	yellowissacool
['sukses', 'wlau', 'coldplay', 'tetep', 'nonton', 'yeeey', 'trwujud']	apasygku
['coldplay', 'isih', 'sasi']	OHKparts
['w', 'coldplay', 'x', 'hafal', 'bbrp', 'relate']	pororopoby
['coldplay', 'fomo', 'tau', 'sky', 'full', 'stars', 'yellow']	gramedilla
['liat', 'playlistku', 'coldplay']	knzeesh
['alaaa', 'coldplay', 'sikit', 'bts', 'hehehe']	xuleeana
['haha', 'mantep']	gabisadicariin
['fokus', 'coldplay']	nathanielansbii
['tau', 'sma', 'temen', 'sekelas', 'coldplay', 'speaker', 'kelas', 'suka', 'fix', 'deh']	deepiann
['banyakan', 'tau', 'taylor', 'coldplay', 'worth']	dizzalad1
['honne', 'pastu', 'lauv', 'coldplay', 'hmmm']	leeenamzn
['jkt', 'coldplay']	uurfavorait
['war', 'tiket', 'coldplay']	yeuxdouxla
['dmasive', 'jenuh', 'war', 'coldplay', 'hahahaah', 'double', 'duit', 'bayar', 'dua2', 'dpt']	dialoque_
['wahhhhhhh', 'klean', 'real', 'fans', 'coldplay', 'dpt', 'tiket', 'sabar', 'fomo']	cumaikankecil
['damnnn', 'pliss', 'bisaaa', 'nontonnn', 'iyeuuu']	achmdfn
['setuju', 'rie', 'suka', 'coldplay']	omingpu
['ayoo', 'coldplay', 'izin', 'papaku', 'suka', 'coldplay']	aulkier
['tenan', 'yoo', 'okee', 'kudu', 'uiiirittt', 'pwol']	alhaqqid
['jom', 'sariii']	zul_sembo
[]	alhaqqid
['tua', 'konserkonser']	yudistirop
['coldplay']	space9astronaut
['hayo', 'pilih', 'ap', 'coldplay']	kintanandyar
['rencana', 'hedon', 'nonton', 'coldplay']	flip_id
['confirm', 'update', 'camane', 'update', 'concert', 'coldplay', 'open', 'date', 'tix', 'benda', 'ular', 'tau']	AzriYusainey
['likely', 'juli', 'sby', 'keknya', 'duitnya', 'daftar', 'konser', 'coldplay', 'ae']	emaknyatira
['coldplay', 'abis', 'pestapora']	mamitigakucing
['tetep', 'beli', 'tiket', 'coldplay']	wholesomebril
['fans', 'coldplay', 'hate', 'speech']	galaxchin
['jujur', 'peduli', 'coldplay']	astraycurse
['auto', 'tweet', 'earth', 'haha', 'unless', 'enable', 'coldplay', 'harap', 'bebetul']	niksurashid
['trivium', 'kelewat', 'tonton', 'coldplay']	ariefslh
['cenah', 'coldplay', 'wa', 'fun']	___aynasean
['huwow', 'coldplay']	_dlcrzjy
['eisha', 'tau', 'sapa', 'sapa', 'service', 'trusted', 'concert', 'coldplay']	AzriYusainey
['coldplay', 'kene']	shilzzOnly
['mamaaa', 'nonton', 'coldplay']	soursweetgummy
['nonton', 'coldplay', 'deh']	rangidup
['coldplay', 'taun']	secretnda
['berseliweran', 'eneeehhhh']	radiansyahN
['akuu']	scursallys
['aminn', 'concert', 'coldplay', 'hahahah']	kdacloudy
['nikah', 'coldplay']	dissssappeared
['ticket', 'mahal']	NabilDanydanial
['bismillah']	diallstr_twt
['kuala', 'lumpur', 'malaysia', 'kumpul', 'duit', 'bye', 'siti']	NUR_ELSA8
['anjir', 'w', 'bacanya', 'nyanyi', 'nadanya', 'coldplay', 'fix', 'u']	moodsdooms
['taylor', 'tau', 'dikit', 'coldplay']	s0urcig4rettes
['please', 'nonton', 'coldplay']	riapjrstu
['nonton', 'coldplay', 'pacar', 'pacarku']	Lollabuww
['derrr', 'fuhhh', 'debar']	GibrailKhusairy
['nikah', 'nonton', 'coldplay', 'nikah']	secretnda
['suka', 'friday']	yearrypanji
['alien', 'jakarta', 'motswt']	adjiprayoga08
['suttttttt', 'diem', 'kemaren', 'mention', 'coldplay']	keyaazz
['coldplay', 'aduh', 'bismillah']	watermelaow
['nonton', 'coldplay']	chlorousy
['coldplay', 'nnti', 'pi', 'concert', 'xtau', 'ape']	aidans_universe
['yaallah', 'duettt', 'coldplay']	amecican0
['sewa', 'printer', 'jakarta', 'selatan', 'sewa', 'printer', 'jakarta', 'barat', 'wa', 'call', 'wa', 'email', 'solutioncoid', 'website', 'promo', 'coldplay', 'chindo']	TeknologiNewton
['coldplay', 'yah']	nrmtsri
['coldplay', 'na', 'so7', 'ji']	SupirPete2
['stories', 'masterpiece', 'setuju', 'album', 'coldplay', 'kesukaan']	firdhalaam
['bismillah']	yoppikgirindra
['taylor', 'swift', 'coldplay']	sofiaraniawati
['taylor', 'niat', 'nonton', 'coldplay']	batmaroon
['woyyyy', 'petanda', 'coldplay']	gabbieanne_27
['ampun', 'coldplay', 'nonton']	jendelaa_
['firqoh', 'annajiyyah', 'baha', 'messi', 'coldplay', 'ri', 'jessica', 'mila', 'tol', 'secret_number']	ktgusbaha
['coldplay']	lemondingin
['coldplay']	xgalileox
['coldplay', 'biar', 'sejarah']	ungeee___
['coldplay']	Calmhighly
['laaa', 'coldplay', 'nasz', 'ohh']	muhdaidilx
['coldplay']	raintopiasong
['ehh', 'tiket', 'coldplay']	brie2910
['coldplay', 'fomo']	brenbrndn
['ur', 'word', 'cloud']	K0MUNIKASI
['taylor', 'coldplay']	exilerichocet
['wishlist', 'nonton', 'messi', 'coldplay', 'dwp', 'doain', 'rezeki', 'lancar']	berlinermauerfc
['coldplay', 'bryan', 'adam']	TheSaintDemon
[]	PJWCXSS
['kerja', 'sampe', 'coldplay', 'habis']	im_luckmanhkm
['mahal', 'fee', 'jastipnya']	annisaaprilia30
['beda', 'fans', 'berkelas', 'smaa', 'adul', 'sja', 'suka', 'coldplay']	aecaprinces
['album', 'terbarunya', 'tour', 'mots', 'spotify', 'album', 'mots', 'random', 'playlist', 'coldplay']	rav_claw
['nonton', 'coldplay', 'ayo']	panictia
['spotify', 'liat', 'anuan', 'coldplay', 'dibawain']	sunshitlovers
['hrs', 'sky', 'bruno', 'coldplay']	crescentivyy
['coldplay', 'nder', 'konsernya', 'worth']	plsleavemyx
['sekelas', 'coldplay', 'kyknya', 'semurah']	exsyvc
['ooh', 'ordal', 'konser', 'coldplay', 'maju', 'mundur', 'jastip', 'war', 'pesimis', 'jastip', 'liatliat', 'fee', 'maaci', 'nenet']	luacrecienta
['day', 'konsernya', 'taylor', 'day2', 'konsernya', 'om', 'coldplay']	conecreamice
['coldplay', 'lived', 'beautiful', 'world', 'yeah', 'yeah', 'judulnya']	mysun_flo
['mksih', 'tips', 'btw', 'coldplay', 'war', 'tiketnya', 'website', 'mna']	Iqbalalfaa
['rencana', 'nonton', 'coldplay']	emaha5h
['suka', 'band', 'yellow', 'wkt', 'sma', 'kelas', 'sampe2', 'suka', 'cowo', 'suka', 'jaket', 'chris', 'martin', 'vc', 'yellow', 'anak2', 'teracuni', 'coldplay']	emaha5h
['konser', 'coldplay', 'ramah', 'jualannya', 'rebus', 'rebus', 'ubi', 'rebus']	sinta_asoy
['liat', 'film', 'kemaren', 'konser', 'river', 'plate', 'coldplay', 'konser', 'listnya', 'beneran']	hayhaydayyyyyy
['tkde', 'coldplay']	Cahliyabel
['coldplay', 'konser', 'keren2', 'yah']	aryuno_
['takuttt', 'ihh']	niayaania
['beneran', 'film', 'dr', 'aktornya', 'kecilmuda', 'sampe', 'remajatua', 'patricia', 'arquette', 'oscar', 'yellowcoldplay']	JohnSnowFor2019
['bruno', 'major', 'coldplay', 'messi']	erazzeacs
['iyaa', 'woi', 'chat', 'bahas', 'tiket', 'coldplay']	txtiway
['australia', 'wool', 'sukunya']	yearrypanji
['hintnya', 'muncul', 'jakarta', 'resminya', 'infonya', 'mei', 'story', 'peterharjani', 'upload', 'hint', 'ps', 'owner', 'entertainment', 'promotor', 'bawa', 'coldplay', 'cmiiw']	ocehanbintang
['ih', 'beneran', 'yaaa']	cangsembunyi
['menjelma', 'syekh', 'siti', 'jenar', 'baha', 'coldplay', 'bas', 'chindo', 'jessica', 'mila', 'luhut', 'bendera', 'indonesia', 'mei', 'tidur', 'cure', 'fyp']	ktgusbaha
['dibikinin', 'coldplay', 'playlist', 'konser', 'kemaren', 'kec', 'jin']	ailnsvy
['nder', 'coldplay']	sahabatantum
['menonton', 'konser', 'usia', 'muda', 'pernyataan', 'membulatkan', 'tekad']	lusiadima
