content	username	tweet_published_at	type
@westenthu saatnya mencari kerja buat nonton coldplay 😇	cupycakeyyy	2023-05-03 21:26:33+07	replied_to
"@westenthu Setlist Coldplay di tahun 2023 yg besar kemungkinan sama kalo beneran ke Indonesia.
Disusun sesuai urutan lagu dari awal sampe akhir ⤵️
https://t.co/lg72JPqhb6"	constantane	2023-05-03 21:26:19+07	replied_to
@zaharassi JADI NIH COLDPLAY 😭	thejjkimm	2023-05-08 21:12:33+07	tweet
@westenthu tunggu konfirmasi resmi dr coldplay aja	tetragonia	2023-05-03 21:25:46+07	replied_to
coldplay aja bisa ke indo, masa kamu engga? @taylorswift13 😔	goingornella	2023-05-09 03:37:11+07	tweet
@IDWantsColdplay min gmn nihhh di ig udh beredar berita confirmed confirmed coldplay ke jktttt😿😿	0verdoshit	2023-05-03 21:25:38+07	replied_to
@celixalexandra Fans Coldplay kalo ngga kebagian tiket bakal koar koar fomo fomo juga ngga sih?	kitextoe	2023-05-03 21:09:44+07	replied_to
@tanyakanrl Kak mau kak buat beli tiket Coldplay 😭☝🏻	nawaitujulid	2023-05-03 21:25:27+07	replied_to
@celixalexandra Pespor syncro minggur dulu. Duit gue mau buat Coldplay aja 🙏🏽	seninselasarsbu	2023-05-04 10:06:47+07	replied_to
@hi_estimothy coldplay, kalo txt tahun depan pasti kesini lagi🥹	cutiethvv	2023-05-03 21:25:23+07	replied_to
@coldplay kenapa gak ada di osakaaa	tenmakenzoo	2023-05-09 03:08:16+07	replied_to
"Coldplay konser di indo nih kaa udh konfrm @noonaformingyu 
Mana november pula wkakka"	ayangiseokhan	2023-05-03 21:24:22+07	tweet
@coldplay mana tiket mana tikettttt!!!!!	____i____l26	2023-05-09 03:03:32+07	replied_to
@Isnan___ Nah gitu kan enak 😆 Bonus tiket coldplay ya.	fabellabel	2023-05-03 21:23:22+07	replied_to
@coldplay MAKASIH OM UDAH DTG. AKU SIAP NABUNG DEMI KM	akurebahanaja	2023-05-03 21:23:20+07	tweet
@celixalexandra Yg ga tertarik dan ga hyped Coldplay mau konser di Indo ada gasih? Atau cuma gw yak? 🥲	dikifahmii	2023-05-03 21:21:55+07	replied_to
@hi_estimothy Coldplay :( (kalo ke Indo ya) soalnya kapan lagi kan 😭	flawlssjoonie	2023-05-03 21:21:49+07	replied_to
@ditandrii Ah w aja ga ngerti coldplay	wahyuutomos	2023-05-03 21:21:39+07	tweet
@niaskn @celixalexandra Ga dapet tiket konser Suga, muncul lah Coldplay 🙏🏻 wkwkwk	Ririridha98	2023-05-04 08:27:42+07	replied_to
@hi_estimothy aku pilih coldplay kaa	sibabymochi	2023-05-03 21:21:23+07	replied_to
@ArdianPand Tuh, kaaaaaaan... harganya cukup masuk akal kalau Coldplay.	kadesaka	2023-05-03 21:21:22+07	replied_to
@karfianda @coldplay Fix yeoouww	dhikadharma	2023-05-09 03:07:52+07	replied_to
@Fardhan_Wahbi Keren banget deh kamu! Iya deh si paling coldplay	pholamdia	2023-05-03 21:17:40+07	replied_to
@westenthu Iy selama blm ada d web coldplay sm medsos mereka blm official confirm ya gesss tapi we will see semoga beneran	deannigel97	2023-05-03 20:40:02+07	replied_to
@Isnan___ Nah bener 🫢 Dapet tiket konser coldplay ya pak 😆	fabellabel	2023-05-03 21:14:05+07	replied_to
@waifyousimp Ini yg sampe ribut sama coldplay kan	gimmecchocolate	2023-05-03 21:12:56+07	replied_to
Beneran nabung 🥺 @coldplay	rizqiradityafjr	2023-05-03 21:11:18+07	tweet
Nitip tiket coldplay laah, kita nongton konser bareng lagi @ijalgonjow	indraXapud	2023-05-03 21:10:32+07	tweet
@skinnyparanoid coldplay buletannya ga sebanyak itu ga si.. https://t.co/0IT9sCBHkz	waifyousimp	2023-05-03 21:09:18+07	tweet
@yoursweetaepie Bismillah ada yg mau ngasih gw kado tiket konser coldplay, aamiin... 🙏🙏	noupeh	2023-05-03 21:08:39+07	replied_to
"@hdrxiao doyoung, taeyong, jaehyun, aku mencintai kalian
tp aku mau Coldplay dlu yah 😭😭
blom tentu k depannya mreka mau k Indo lg"	Annaschbb_	2023-05-03 21:08:00+07	replied_to
@waifyousimp Iye ama di warnain aje sama coldplay	graniash	2023-05-03 21:07:29+07	replied_to
@graniash wkwkwkwkkwkw lagian coldplay buletannya lebih dikit ga si 😭	waifyousimp	2023-05-03 21:07:02+07	replied_to
@IDWantsColdplay @coldplay Ga tau harus seneng apa sedih :)	ddaaannee	2023-05-09 02:40:04+07	replied_to
@sbyfess Mending buat tabungan nikah atau nonton coldplay ya kak ? @waculukenet	secretnda	2023-05-03 21:04:00+07	replied_to
"Info A1: Abis di GBK, infonya Coldplay juga akan main di Lapangan Kujon, Magelang. Siap2 War Ticket ya gaesss

@txtdrMagelang"	MiskinTV_	2023-05-03 21:03:58+07	retweet
"@insyekurity Kayak Justin Bieber

Promotornya juga sama ini Coldplay sama JB"	profangga	2023-05-03 21:03:05+07	replied_to
@jaehyunarcm coldplay (((kyknya)))	taecyron	2023-05-03 21:02:43+07	replied_to
@NurmeiMei Kirain coldplay konser ina, ayo mah kl iya	oi_filix315	2023-05-03 21:02:07+07	replied_to
@mattchalova @celixalexandra Yu Coldplay tar km ga bayar ak ga bayar motor wkwk	pepskypaw	2023-05-03 21:01:36+07	replied_to
tolong bgt nihhh om om @SoundRhythm @AhmadSatrio3 buat coldplay, ticketingnya jangan jauh jauh hari bgt dongg, agak agaknya trauma sm justin, warnya mati matian taunya cancel😭 westlife juga lamaaaa bgt dr jeda ticketing ke konser , plg gl 3 bulan sebelum lah 🙏🏻😭	boy_seagul	2023-05-03 21:01:27+07	tweet
Infokan tiket coldplay yg murmer dong bang, belakang gawang juga gapapa 🙏@rayhansatr @lejekkk	koacipermen	2023-05-03 21:01:02+07	tweet
@celixalexandra Nih yg kita obrolin kmrn, trnyt coldplay @Hfidh_	salmaadzk	2023-05-03 21:00:24+07	replied_to
Announce Indonesia bang buru @coldplay	kinderjoyzzzx	2023-05-03 21:00:10+07	tweet
Pak Menteri Sandiaga Uno @sandiuno posting ulang video Coldplay di Indonesia 🔥🔥🔥 https://t.co/FPALNeoJZH	constantane	2023-05-03 20:56:31+07	replied_to
@sbyfess Semoga aku punya uang banyak biar bisa nonton coldplay, dari kuliah ngimpi banget ada di tengah-tengah konser coldplay 😭😭	ridtyd	2023-05-03 20:13:14+07	replied_to
@zarryhendrik Kadang secondhand, kadang coldplay, kadang sleeping at last, kadang lagu india	kikimulkimuch	2023-05-03 20:48:24+07	replied_to
@angewwie Dakota nih nanti kalo nikah ngundang Coldplay	lalishaay	2023-05-04 12:22:35+07	replied_to
@bellaldnvt Seperti kata pepatah “uang bisa dicari, konser coldplay gak datang 2 kali” 👍🏻	Chupacuphs	2023-05-03 20:44:19+07	replied_to
@kaonashick @celixalexandra Lah yg beneer anjir radwimps apa coldplay y😭😭😭	dillakarnamu	2023-05-03 20:41:22+07	replied_to
@lg_nangis Cita cita gua ganti jadi nonton coldplay ci	sweetchaotics	2023-05-03 20:40:24+07	tweet
@kegblgnunfaedh NGGA TAU BULAN APA: DRAMA TICKET COLDPLAY	disenthrax	2023-05-04 08:24:03+07	replied_to
@celixalexandra kalo ini fix udh deh tahun ini gue nonton wethefest sm coldplay aja yg lain maap dulu ya skip dlu 😵‍💫	spinksorbet	2023-05-03 20:35:41+07	replied_to
@sayabuttercup Irma kan inii?.. ya allah buat aline juga ya allah aline mau nonton coldplay 🤲🤲🤲🤲	alinestarryshi	2023-05-03 19:36:22+07	replied_to
@recehtapisayng Aku memikirkan tiket coldplay	imalpinnn	2023-05-03 20:35:30+07	replied_to
"@aerbe Coldplay kak

tinggal nunggu di-announce sama pak Sandiaga, gosipnya 9 Mei ini pengumuman"	oedit	2023-05-03 19:30:59+07	replied_to
@menfesspelangi_ mau jajan tiket konser coldplay 👉🏻👈🏻🥹	tok1oboi	2023-05-03 20:17:29+07	replied_to
"JADILAH ORANG PADA UMUMNYA Gus Baha https://t.co/2VqkeX1x3m via @YouTube 

Coldplay Dua Lipa ellingham #HARAM Gus Baha Istana Dollar Sukoharjo BRICS

#gusbaha
#ngajigusbaha 
#pengajiangusbaha
#kajiantafsirgusbaha
#Trending 
#FYP https://t.co/TQBp52zfd2"	ktgusbaha	2023-05-03 20:15:32+07	tweet
@celixalexandra #Dijual #WTS #ForSale tiket coldplay kategori 1A. Harga normal. Dibantu sampe masuk. Minat DM.	hmbhay	2023-05-03 20:14:03+07	replied_to
Saran buat @coldplay kalo manggung di Indonesia jangan bawain lagu fix you, biar pada gabisa sing along sama buat story ig.	petrusgal_	2023-05-03 20:12:42+07	tweet
"Coldplay Jepang sukoharjo istana  Dollar BRICS Pagi Sore #volleyball Gus Baha 
@luculucuaaan @Midjan_La_2 @tanyakanrl @sundastruggle @LucuLucuVideo https://t.co/GPOt97LEi0"	yudasarabia	2023-05-03 20:11:32+07	tweet
@imdfdln @celixalexandra Ah itu bukan konformasi dr off acc coldplay males	revaldrieva	2023-05-04 06:27:01+07	replied_to
@Frmnalfarisi @sbyfess Emang u tau playlist nya coldplay???	jodoh___orang	2023-05-03 20:09:55+07	replied_to
@convomf NANGISSS MAU LIAT COLDPLAY	operavile	2023-05-03 20:06:17+07	replied_to
noh kata admin cretivox juga ayok peka bub @dimbsp xoxoxoxo bismillah konser coldplay 2023🙏🏻🙏🏻🙏🏻 https://t.co/921s8F1Hwv	AnisaNurbaniah	2023-05-03 20:04:43+07	tweet
@marjanlemon @celixalexandra doakan sudah dapet gawean agar bisa beli coldplay	arkanrahman	2023-05-03 20:03:31+07	replied_to
"@worksfess klo ntar  november nnton Coldplay bakalan kecapai.

Praktis, challenge hidup cuma sisa ini doang. Klo ini kecapai tinggal fokus urus akhirat aja udah"	FahrezaEbol	2023-05-03 20:02:10+07	replied_to
"@ureuseful @sbyfess Jaken ngelencer nd pantai kutang ae bocil siji iku ul, + onok live konsere iso req lagune coldplay barang. Sedengan ga larang"" yoan budgete"	fikrifingkreww	2023-05-03 20:01:51+07	replied_to
@convomf kalau belum Coldplay yang konfirmasi masih abu² gys	keilaid01	2023-05-03 19:55:23+07	replied_to
@nasyaElpnt @coldplay wajib cc kak?	depresheat	2023-05-09 02:34:22+07	replied_to
Barusan ngedm Pak @sandiuno tentang kejelasan konser Coldplay ~ https://t.co/CyIH9kbqST	Kesar_mr2ent	2023-05-03 19:51:24+07	tweet
Apakah aku harus buka jasa war tiket coldplay? @jadiiniapasih	syafiras_	2023-05-03 19:50:17+07	tweet
@hxfitda Maap ku tak suka Coldplay	ekoyudha	2023-05-03 19:42:33+07	replied_to
@dancingastro @coldplay cikal bakal release nya lagu ini, 'Heaven - Avicii ft Chris Martin' https://t.co/0yjKtUIeNG	beleumsampeuuu	2023-05-03 19:42:17+07	replied_to
@Box2boxID @coldplay darimana duitnya	meaza777	2023-05-03 19:37:14+07	replied_to
@shadownocturn Btw coldplay udh fix kesini kah? Anjaay semua aja kesini😭	moonlightsgrey	2023-05-03 19:34:39+07	replied_to
@Box2boxID @coldplay Tidak masih miskin 😮‍💨	andriAgassi_	2023-05-03 19:33:57+07	replied_to
"Kirain cmn bakal nangis pas Yellow mulai, taunya dari opening udah mo nangis. Begitu lanjut langsung nangis ga berenti spanjang nntn, padahal masih di bioskop🥹🥹🥹

MANIFESTING, DITUNGGU OFFICIAL ANNOUNCEMENT NYA PLS!! @coldplay"	jvnlstln	2023-05-03 19:32:36+07	tweet
@hdrxiao Coldplay. Jarang jarang mereka pilih indo	kafsaagf	2023-05-03 19:30:52+07	replied_to
@jellypastaa Sama mauu bangett, dari jaman SMP kenal Coldplay, sampe sekarang udah kerja, semoga bisa kesampean nonton konsernya, walau gatau uangnya darimana😭😭	nifahsalsabila	2023-05-03 19:27:55+07	replied_to
"@roy1alien @sbyfess Manifesting bgttttt, kebetulan udah nikah dan kita berdua sangat sangat suka Coldplay bahkan dr pacaran selalu mimpi bisa nnton konser Coldplay berdua🥺
Ya Allah, izinkan kamiiii🤲🥰"	dlpnagsts	2023-05-03 19:22:55+07	replied_to
@shashunk @urstrulyAG @coldplay TL ladies adey anukuntunnaru me iddari gurunchi	DesiSilent	2023-05-05 02:52:41+07	replied_to
"Kalo kata kak @ianhugen , MANIFESTING punya pacar sbelum konser Coldplay di GBK nanti, biar bisa nonton bareng.

Gue ucapkan : AMEEEEEENNNN.
In the name of Jesus ameeen. 

Gassssssss"	krikkrikkriu	2023-05-04 01:58:23+07	tweet
@Areloghy Coldplay … tp promotor sm crew dr SG semua … hahahaha siap” war	Its_Tama	2023-05-03 19:19:35+07	replied_to
@sherlyotavia hadir jastip war tiket coldplay kak~ testi lebih dari 100+ tiket konser berhasil secured di pinned tweet atau highlight instagram! 🫶	moacartie	2023-05-03 19:17:16+07	replied_to
@angewwie Ngundang coldplay nyanyi kebo giro	andreprtaama	2023-05-03 19:16:42+07	replied_to
persetan dengan coldplay saya ingin @bmthofficial  bertemu dangan abang @olobersyko	Candra_Nanta	2023-05-03 19:13:08+07	retweet
@tanyakanrl Coldplay, GP coldplay mungkin lebih banyak dibanding bp🙂	enhydralutrisea	2023-05-09 05:49:04+07	replied_to
@vinodii yg penting dapet simpatisan dulu dengan embel-embel backingi coldplay wkwkwk	AGTBLHKK	2023-05-03 19:07:59+07	replied_to
@angewwie Bolehh banget, cuman coldplay nya mau apa engga	anshooor	2023-05-03 19:03:55+07	replied_to
@mesolaviyeza nah iya dari kemaren tuh emang banyak announce coldplay termasuk sandiuno, ga expect kalo ngambil weekday wkwkw soalnya bayangan aku weekend trs 2 hari Mez	namgilahjussi	2023-05-03 19:03:07+07	replied_to
@ocehanbintang @tiketXid kalo kpop Up 1 jt kak, gatau kalo coldplay berapa	yeolsooy	2023-05-05 10:27:11+07	replied_to
@angewwie bole aja, tp yg penting coldplay nya mo dateng apa ga.	billayM	2023-05-03 19:01:24+07	replied_to
@isaidyesssss @IDWantsColdplay @coldplay @coldplayxtra @coldplaying iya ka di GI	naya_fai	2023-05-05 10:27:03+07	replied_to
@FahrezaEbol @worksfess ihhh aku jg mau nonton coldplay nder... udh deg deg aja tremor nanti war tiketnya😭😭	anngoldqn	2023-05-04 06:47:54+07	replied_to
@beasraskin_ maneh bmth urang coldplay yyy	your50percent	2023-05-04 06:26:44+07	replied_to
@HaloBCA buat ticket coldplay pake bca mobile bisa min?	matchaassb	2023-05-09 03:00:30+07	replied_to
"DALAM MASALAH INI HUKUM HARAM BISA BERUBAH MENJADI WAJIB Gus Baha https://t.co/g1afLih1xD via @YouTube 

Bellingham Coldplay kasad dudung abdurachman Pakuwon Tidur lee minho Gus Baha Sukoharjo Messi

#GusBaha 
#pengajiangusbaha
#ngajigusbaha
#kajiantafsirgusbaha
#Trending 
#FYP https://t.co/NRrXQGAa5M"	ktgusbaha	2023-05-04 05:52:37+07	tweet
@emffnfn Coldplay? Wkwkwk	ksatriakoala	2023-05-04 05:36:34+07	replied_to
@daeesicc Di web nya coldplay belom ada konfirmasi 😭 masih jadwal tour US	minggudesu	2023-05-04 05:36:21+07	replied_to
@AndeniAuria Saranku baik ikut jastip sih 😂 kecuali kam wani ots dan rasaku harganya pasti tetap mahal karna in coldplay	saelonophile	2023-05-04 05:21:23+07	replied_to
@ayika117 Coldplay waee	nondesistasz	2023-05-04 05:12:53+07	replied_to
"@dmayaputri Sekelas band lokal indo aja pada tinggi2an hp, palagi yg sekelas coldplay coi 😌

Weekly event ketipu tiket mungkin akan lebih sering muncul sih 😂

Yg dr luar kota, nonton coldplay hampir setara 1 bulan gaji kalo dikira2, excl akomodasi selama di Jakarta lo wkwkw"	inipriyanggaaa	2023-05-04 04:58:02+07	replied_to
@IDWantsColdplay @coldplay @coldplayxtra @coldplaying Aarreggggggg gemeteran langsung gw	catokanlurus	2023-05-05 10:04:37+07	replied_to
@oktvne Kak Coldplay jadi beneran ke indo nih 😂	HudaM_16	2023-05-04 03:28:44+07	replied_to
@westenthu di ponti kalo yg sering lewat ayani arah bandara pasti tau ad banner coldplay bulan mei tglny lupa gk tau bener apa kagak soalny cmn baca sekilas lokasi banner di depan kubu resort koreksi kalo salah soalny gw baca cmn sekilas  dan itu banner emg gede	ainzwatdepak	2023-05-04 03:14:07+07	replied_to
oke fix gw nabung buat coldplay. @bacotkymak gaskann	skalaskele	2023-05-04 03:01:09+07	tweet
"@rut5lv wahh tangsel mananya kaa?? rumahku deket dari tangsel hihihi
boleh boleh kak yuk kapan kapan atur jadwal aja wkwkw
Iyaa kak bagus bagus bulan ini apa lagi kalo nanti jadi ada konser coldplay haduhh haruss nabungg"	Bayiibesarr	2023-05-04 01:33:56+07	tweet
coloratura harus si diperformin ga kebayang live nya gimana nnt digbk. bismillah see u @coldplay 🤲 #MusicOfTheSpheresWorldTour	daggerword	2023-05-04 02:22:17+07	tweet
@celixalexandra PLEASE YA TUHAN PLEASE AKU MAU NONTON COLDPLAY!!!! 😭😭😭😭😭😭😭😭😭😭😭	_____INITEH	2023-05-04 01:56:06+07	replied_to
"@gemgurll_ coldplay sek judul lagune ""sanes"" ta?"	SaefulAriff	2023-05-04 01:56:03+07	replied_to
@eveninx Terus tiba2 bnrn coldplay trs uang klean dibalikin tb2	musetaghfiriash	2023-05-04 01:53:36+07	replied_to
Bang @coldplay tiketmu oleh 400ewu ora ??	Gregoriusbetet	2023-05-04 01:43:58+07	tweet
@IDWantsColdplay @coldplay @coldplayxtra @coldplaying Moga kebagian tiket nya	aand_tjg	2023-05-05 20:13:20+07	replied_to
@_anggihasibuan_ Kalo coldplay sekipp	SiPalingBiru	2023-05-04 01:11:12+07	replied_to
@stellatellii sabar kak biarkan sipaling coldplay ngomyang	inibiting	2023-05-04 01:08:24+07	replied_to
@stellarthalia pengen coldplay, pengem baby metal, pengen bmth juga :)	gapyourbae	2023-05-04 01:03:50+07	replied_to
@futheeee @celixalexandra Haii ka, aku open jastip tiket Coldplay udah sering handle jastip tiket konser. Testimoni bisa cek Ig: kpopshop_77 ya 🥰	JMFerana	2023-05-04 01:02:43+07	replied_to
2023 adikku belum pernah dinonton @coldplay , Apalagi ntn #Coldplay bareng superstar. https://t.co/Q9XMVYw3YP	frogstoneco	2023-05-04 12:47:47+07	tweet
@vanyla0 WKWKKWKW DM NAY BUAT NONTON KONSER COLDPLAY	feairyrosiee	2023-05-04 12:49:59+07	replied_to
once again, terima kasihhhh @coldplay 🫶🏼	kikiaqifah	2023-05-09 03:00:10+07	tweet
@rimbapartikel Bu rudy gus baha kecelakaan chindo ari irham sukoharjo coldplay bumn halal bihalal EXO-L	sastroentertain	2023-05-04 12:45:12+07	replied_to
"@depichann pgn nonton coldplay tp gada ayang :"""	abcedefghinoo	2023-05-04 12:42:29+07	replied_to
@convomf Blm official nderrr https://t.co/Pf7axmQOBW	seblaccute	2023-05-03 19:58:26+07	replied_to
@megalagol @IDWantsColdplay @alienradiofm @coldplay Pengungumannya tgl segitu?	pratamaditt	2023-05-04 09:31:58+07	replied_to
@angewwie yg ada smw org indo pada ke nikahan u buat makan sambil nntn coldplay	xyphrenia	2023-05-04 12:35:06+07	replied_to
@sosmedkeras Bisa buat konser Coldplay bentar lagi	LinaYustie	2023-05-04 08:57:18+07	replied_to
@matchaayayu HAHAHAHA Coldplay dulu, TXT taun depan pasti kesini lagi.	dex_dxtr	2023-05-04 12:15:41+07	tweet
@Jayaak_ om minta uang om buat ntn konser coldplay	amalialuthfi_	2023-05-04 12:09:09+07	replied_to
"Update koleksi wallpaper yuk disini https://t.co/TNCXcI6FEn Biar makin betah dirumah.

Jangan lupa ya follow @RcnShop33 buat info produk lainnya #MurahTrendiCheck

#HARAM KAI WAMIL Chindo #SFxแก๊งการ์เดียนส์Day1 Ari Irham Sukoharjo Coldplay Gus Baha #WomensDay #anisd #MetGala"	RcnShop33	2023-05-04 12:08:42+07	tweet
@nnzhraazy @sandiuno coldplay belum rilis info resmi kan?	ovayl	2023-05-04 12:07:44+07	replied_to
@ciasenju Kalo iya, gila sih pertengah nov coldplay belum ada sebulan Abel🥲	thickskullllll	2023-05-04 12:07:28+07	replied_to
"RONY PARULIAN - KISAH SEMPURNA (MAHALINI) LYRICS VIDEO https://t.co/sp7sNnQLDq via @YouTube 

Sarwendah Ari Irham BUMN Chindo Bu Rudy Sukoharjo #JISOO #TheGoodBadMotherEp3 Messi Rachel Gus Baha Coldplay May the 4th taylor EXO-L The Moon TAEYONG SOLO IN JUNE #bornpinkinjakarta"	BajajktM	2023-05-04 12:05:12+07	tweet
@yourmochi95 Coldplay konserr kak kataaa akuu mahhh, soalnyaa nunggu coldplay ke indo lagi tuhhhh bisaaaa lamaaaaaaaaa buangettttttt 🥲🥲🥲	hellorivaa	2023-05-04 12:03:18+07	replied_to
@IDWantsColdplay @coldplay gk pny duit anjim	bundleofmiwa	2023-05-09 02:48:09+07	replied_to
@namaygunik Kayaknya ngedate di konser coldplay deh e 😭	hiddennotwell	2023-05-04 11:59:59+07	replied_to
@Rtnaypspta Klo resign gak bisa nonton coldplay 😭😭😭	elenanovp	2023-05-04 11:57:17+07	replied_to
@coldplay @rethayee jakartaaaa	firzadwp	2023-05-09 02:47:50+07	replied_to
@tokopedia Mintoo jgn lupa nanti adain GA tiket konser Coldplay ya, aku siappp utk ikutan hehe 😁	5ecretcodes_	2023-05-04 11:38:31+07	replied_to
@westenthu siapapun yg tukang jastip dan mau serah terima dan bayarnya COD reply dong. biar ga tipu2-males soalnya apalagi coldplay yg super high demand di indo konsernya, ngeri bnyk scam pasti	isaidyesssss	2023-05-04 11:38:09+07	replied_to
"@kepengenmain @celixalexandra @sherrrockya @sanjuniar1 @andiano_dewata Wota nntn jeketi ❎
Wota nntn coldplay ✅"	dummyy____	2023-05-04 11:34:11+07	replied_to
@dekgits Oiyaaaaa baru inget 🫠🫠🫠 tiket coldplay mahal yeesss 🤘	megamaraditya	2023-05-04 11:18:43+07	replied_to
@westenthu ada uang juga ga mesti beli kok, ga bikin mati juga ga nonton live coldplay	destanuevo	2023-05-04 11:14:04+07	replied_to
@NOAH_ID kalo jadi opener nya @coldplay gue rela beli tiket dan harus sampai dapet sih	gagituraiii	2023-05-04 11:08:30+07	tweet
@ditafebrianna WKWKW GPP. Sebenernya pengen juga Coldplay bawain the astronaut ft JIN, tapi JIN masih wamil 😩	nushaibahh	2023-05-04 11:06:46+07	replied_to
@dyanayaja Kalo kata orang2 minimal sekali nntn coldplay 🥹	brie2910	2023-05-04 11:05:57+07	replied_to
